,0
a3a,0.9183150183150183
TIL1383I,0.8057142857142857
TCR81-14,0.745970695970696
18A2,0.8269400352733686
NYE-S1,0.7840909090909091
TCR6,0.7537647537647539
TCR7,0.7718820861678005
A6,0.8741258741258742
T1,0.6262626262626263
FLT3DY,0.703768115942029
A23,0.7709401709401709
TCR2-T,0.7682539682539682
R24,0.8323232323232324
868Z11,0.8263888888888888
TCR-1E6,0.7573392790784096
APN-TCR,0.7990430622009569
EWW-TCR,0.7871212121212121
A11Va,0.8510848126232742
TCR-F5,0.9195262102238847
TCR-3598-2,0.8543187531422826
MBP-TCR,0.8837606837606837
B3K508,0.7666666666666666
