,0
a3a,0.8553113553113554
TIL1383I,0.6797979797979798
TCR81-14,0.8089225589225588
18A2,0.8212280701754385
NYE-S1,0.8435185185185187
TCR6,0.8085232668566004
TCR7,0.8078231292517007
A6,0.7878787878787877
T1,0.9741379310344828
FLT3DY,0.8102272727272727
A23,0.8234126984126985
TCR2-T,0.7124999999999999
R24,0.8275720164609054
868Z11,0.6808862433862434
TCR-1E6,0.7873799725651578
APN-TCR,0.7566287878787877
EWW-TCR,0.7347442680776014
A11Va,0.8327546296296298
TCR-F5,0.8938953488372093
TCR-3598-2,0.8738347042694868
MBP-TCR,0.9377777777777778
B3K508,0.6966490299823634
