,0
a3a,0.801763668430335
TIL1383I,0.6627777777777778
TCR81-14,0.7043350168350169
18A2,0.8007142857142856
NYE-S1,0.8227163461538461
TCR6,0.794103313840156
TCR7,0.7606749311294765
A6,0.7742584213172449
T1,0.974910394265233
FLT3DY,0.9004629629629629
A23,0.8086206896551724
TCR2-T,0.7660256410256411
R24,0.6893939393939394
868Z11,0.7508503401360543
TCR-1E6,0.6333333333333333
APN-TCR,0.7919230769230768
EWW-TCR,0.8231481481481482
A11Va,0.7978267523722069
TCR-F5,0.8987335036185611
TCR-3598-2,0.8592948717948717
MBP-TCR,0.9097222222222223
B3K508,0.8712121212121211
