,0
a3a,0.8192918192918194
TIL1383I,0.6777777777777779
TCR81-14,0.7672558922558923
18A2,0.79
NYE-S1,0.8319444444444445
TCR6,0.807573599240266
TCR7,0.7397959183673469
A6,0.7297237076648843
T1,0.9741379310344828
FLT3DY,0.7973484848484849
A23,0.7757936507936508
TCR2-T,0.6983695652173912
R24,0.8041152263374486
868Z11,0.7195767195767195
TCR-1E6,0.7311385459533608
APN-TCR,0.7323863636363637
EWW-TCR,0.7365079365079366
A11Va,0.7957175925925926
TCR-F5,0.8854166666666666
TCR-3598-2,0.8682530356443401
MBP-TCR,0.9291005291005291
B3K508,0.6860670194003528
