,0
a3a,0.8192918192918194
TIL1383I,0.6484848484848484
TCR81-14,0.7914562289562289
18A2,0.7968421052631579
NYE-S1,0.8467592592592593
TCR6,0.8047245963912631
TCR7,0.7993197278911565
A6,0.7497771836007129
T1,0.9741379310344828
FLT3DY,0.7992424242424242
A23,0.8234126984126985
TCR2-T,0.6896739130434781
R24,0.8465020576131687
868Z11,0.685515873015873
TCR-1E6,0.7873799725651578
APN-TCR,0.7138257575757575
EWW-TCR,0.7368606701940035
A11Va,0.8530092592592592
TCR-F5,0.8935723514211885
TCR-3598-2,0.8625930278104192
MBP-TCR,0.9365079365079364
B3K508,0.6754850088183422
