,0
a3a,0.8315018315018315
TIL1383I,0.6565656565656566
TCR81-14,0.7990319865319865
18A2,0.8191228070175439
NYE-S1,0.8245370370370372
TCR6,0.8099477682811017
TCR7,0.8027210884353742
A6,0.7410873440285205
T1,0.9741379310344828
FLT3DY,0.7420454545454547
A23,0.8392857142857143
TCR2-T,0.7302536231884057
R24,0.8205761316872427
868Z11,0.7189153439153438
TCR-1E6,0.7805212620027434
APN-TCR,0.7717803030303031
EWW-TCR,0.7403880070546739
A11Va,0.8368055555555557
TCR-F5,0.8968023255813954
TCR-3598-2,0.8752448100274188
MBP-TCR,0.9314285714285715
B3K508,0.6578483245149912
