,0
a3a,0.910989010989011
TIL1383I,0.7911111111111112
TCR81-14,0.7672161172161172
18A2,0.8271604938271606
NYE-S1,0.7880892255892257
TCR6,0.7501017501017501
TCR7,0.7823129251700681
A6,0.8601398601398601
T1,0.6287878787878788
FLT3DY,0.7571014492753624
A23,0.7777777777777777
TCR2-T,0.7714285714285715
R24,0.8080808080808081
868Z11,0.8194444444444444
TCR-1E6,0.7465626161278335
APN-TCR,0.7974481658692185
EWW-TCR,0.7776936026936027
A11Va,0.8568610876303184
TCR-F5,0.9225619341898411
TCR-3598-2,0.8551633986928104
MBP-TCR,0.8854700854700854
B3K508,0.7703703703703703
