,0
a3a,0.9490740740740741
TIL1383I,0.7153439153439153
TCR81-14,0.769345238095238
18A2,0.8564814814814815
NYE-S1,0.7756410256410255
TCR6,0.7916666666666666
TCR7,0.8463203463203465
A6,0.7763085399449036
T1,0.7301587301587301
FLT3DY,0.7178362573099415
A23,0.9880952380952381
TCR2-T,0.688888888888889
R24,0.888888888888889
868Z11,0.6340852130325815
TCR-1E6,0.7046296296296296
APN-TCR,0.8195312499999999
EWW-TCR,0.9152777777777777
A11Va,0.8191919191919191
TCR-F5,0.8989898989898991
TCR-3598-2,0.8582716049382716
MBP-TCR,0.9671717171717171
B3K508,0.7777777777777778
