,0
a3a,0.9008230452674897
TIL1383I,0.7743589743589744
TCR81-14,0.7494172494172494
18A2,0.799537037037037
NYE-S1,0.8666666666666667
TCR6,0.7523148148148149
TCR7,0.7417153996101365
A6,0.8172123015873015
T1,0.9803921568627451
FLT3DY,0.7627314814814814
A23,0.8561728395061728
TCR2-T,0.8215811965811964
R24,0.7796483352038908
868Z11,0.7725694444444445
TCR-1E6,0.7844444444444445
APN-TCR,0.7530864197530863
EWW-TCR,0.6302636757182212
A11Va,0.7912953060011884
TCR-F5,0.8616165184792636
TCR-3598-2,0.848761047979798
MBP-TCR,0.9121794871794872
B3K508,0.6814814814814815
