,0
a3a,0.9037037037037038
TIL1383I,0.7760683760683761
TCR81-14,0.766122766122766
18A2,0.7939814814814814
NYE-S1,0.7814814814814813
TCR6,0.7694444444444445
TCR7,0.7577972709551656
A6,0.7408234126984127
T1,0.9117647058823529
FLT3DY,0.8657407407407408
A23,0.8271604938271605
TCR2-T,0.8226495726495727
R24,0.8129442573887018
868Z11,0.796875
TCR-1E6,0.71
APN-TCR,0.6924603174603176
EWW-TCR,0.721172766627312
A11Va,0.8409090909090908
TCR-F5,0.8707040373707041
TCR-3598-2,0.8400015782828283
MBP-TCR,0.9052350427350427
B3K508,0.648148148148148
