,0
a3a,0.9102564102564102
TIL1383I,0.7923809523809524
TCR81-14,0.6869963369963371
18A2,0.8403880070546738
NYE-S1,0.7213804713804715
TCR6,0.7444037444037445
TCR7,0.7789115646258504
A6,0.8317793317793319
T1,0.611111111111111
FLT3DY,0.6788405797101449
A23,0.7222222222222222
TCR2-T,0.7323809523809524
R24,0.8247474747474749
868Z11,0.8541666666666666
TCR-1E6,0.6967670011148273
APN-TCR,0.7763955342902712
EWW-TCR,0.6977272727272728
A11Va,0.8609467455621301
TCR-F5,0.902965251802461
TCR-3598-2,0.8546003016591251
MBP-TCR,0.8651851851851852
B3K508,0.7395061728395061
