,0
a3a,0.8073870573870575
TIL1383I,0.708080808080808
TCR81-14,0.8030303030303031
18A2,0.8187719298245614
NYE-S1,0.8500000000000001
TCR6,0.8073361823361824
TCR7,0.7840136054421768
A6,0.7577985739750446
T1,0.9741379310344828
FLT3DY,0.7204545454545456
A23,0.8075396825396824
TCR2-T,0.7255434782608696
R24,0.8127572016460904
868Z11,0.7516534391534392
TCR-1E6,0.7421124828532236
APN-TCR,0.7482954545454547
EWW-TCR,0.746031746031746
A11Va,0.8113425925925926
TCR-F5,0.89666774332472
TCR-3598-2,0.8688797493145319
MBP-TCR,0.9362962962962964
B3K508,0.6472663139329806
