,0
a3a,0.8954732510288066
TIL1383I,0.7867521367521367
TCR81-14,0.7668997668997668
18A2,0.794675925925926
NYE-S1,0.7770833333333335
TCR6,0.7518518518518519
TCR7,0.7266081871345028
A6,0.7646329365079364
T1,0.9117647058823529
FLT3DY,0.8391203703703702
A23,0.869753086419753
TCR2-T,0.8108974358974358
R24,0.8140665918443696
868Z11,0.8368055555555555
TCR-1E6,0.9277777777777777
APN-TCR,0.732363315696649
EWW-TCR,0.7902400629673357
A11Va,0.8254604872251932
TCR-F5,0.8982610061041435
TCR-3598-2,0.850457702020202
MBP-TCR,0.911431623931624
B3K508,0.825925925925926
