,0
a3a,0.8033509700176366
TIL1383I,0.6183333333333333
TCR81-14,0.6984427609427609
18A2,0.8195238095238095
NYE-S1,0.7332732371794872
TCR6,0.7858187134502922
TCR7,0.7706611570247933
A6,0.7850678733031673
T1,0.937873357228196
FLT3DY,0.8479938271604938
A23,0.8988505747126436
TCR2-T,0.7521367521367521
R24,0.7748316498316498
868Z11,0.8163265306122449
TCR-1E6,0.6425287356321839
APN-TCR,0.8219230769230769
EWW-TCR,0.8333333333333334
A11Va,0.7537496173859811
TCR-F5,0.8791861785156804
TCR-3598-2,0.8868233618233617
MBP-TCR,0.9187091503267973
B3K508,0.8484848484848485
