,0
a3a,0.9053497942386831
TIL1383I,0.7602564102564102
TCR81-14,0.8094405594405595
18A2,0.8043981481481483
NYE-S1,0.8597222222222222
TCR6,0.7393518518518519
TCR7,0.7573099415204677
A6,0.7497519841269842
T1,0.9411764705882353
FLT3DY,0.763888888888889
A23,0.8117283950617283
TCR2-T,0.8557692307692307
R24,0.872053872053872
868Z11,0.7829861111111112
TCR-1E6,0.7622222222222222
APN-TCR,0.7810846560846562
EWW-TCR,0.7323888232979142
A11Va,0.7739156268568034
TCR-F5,0.8837170503837171
TCR-3598-2,0.8564157196969697
MBP-TCR,0.9064102564102564
B3K508,0.7518518518518519
