,0
a3a,0.9652777777777778
TIL1383I,0.7301587301587301
TCR81-14,0.8487103174603176
18A2,0.8435185185185187
NYE-S1,0.8157051282051282
TCR6,0.7870370370370369
TCR7,0.7970779220779219
A6,0.7779614325068871
T1,0.8095238095238094
FLT3DY,0.6608187134502924
A23,0.9761904761904763
TCR2-T,0.812962962962963
R24,0.8948412698412699
868Z11,0.7243107769423559
TCR-1E6,0.7212962962962962
APN-TCR,0.83046875
EWW-TCR,0.9249999999999999
A11Va,0.8148148148148149
TCR-F5,0.8813692480359148
TCR-3598-2,0.844732510288066
MBP-TCR,0.9818181818181818
B3K508,0.8425925925925926
