,0
a3a,0.8980463980463981
TIL1383I,0.8057142857142857
TCR81-14,0.7571428571428571
18A2,0.8295855379188714
NYE-S1,0.7392676767676768
TCR6,0.7462352462352463
TCR7,0.7986394557823129
A6,0.85003885003885
T1,0.6186868686868686
FLT3DY,0.7657971014492754
A23,0.7709401709401709
TCR2-T,0.7552380952380954
R24,0.7575757575757577
868Z11,0.8194444444444444
TCR-1E6,0.6800445930880713
APN-TCR,0.790749601275917
EWW-TCR,0.734090909090909
A11Va,0.8264299802761341
TCR-F5,0.9161110207621835
TCR-3598-2,0.8680542986425338
MBP-TCR,0.852991452991453
B3K508,0.7716049382716049
