,0
a3a,0.796092796092796
TIL1383I,0.61010101010101
TCR81-14,0.76010101010101
18A2,0.8040350877192983
NYE-S1,0.8351851851851851
TCR6,0.7999762583095916
TCR7,0.7312925170068029
A6,0.7266042780748663
T1,0.9741379310344828
FLT3DY,0.7390151515151516
A23,0.7757936507936508
TCR2-T,0.7570652173913044
R24,0.7897119341563785
868Z11,0.7761243386243386
TCR-1E6,0.5747599451303155
APN-TCR,0.7445075757575758
EWW-TCR,0.6864197530864198
A11Va,0.7835648148148149
TCR-F5,0.8825635228251508
TCR-3598-2,0.8545338817077948
MBP-TCR,0.9336507936507936
B3K508,0.6649029982363316
