,0
a3a,0.8142857142857144
TIL1383I,0.6566666666666667
TCR81-14,0.7111742424242425
18A2,0.8135714285714286
NYE-S1,0.8104967948717948
TCR6,0.8326023391812866
TCR7,0.7537878787878788
A6,0.7536450477626948
T1,0.974910394265233
FLT3DY,0.8827160493827161
A23,0.8798850574712643
TCR2-T,0.7905982905982906
R24,0.8329124579124579
868Z11,0.826530612244898
TCR-1E6,0.6160919540229886
APN-TCR,0.7721794871794873
EWW-TCR,0.8055555555555557
A11Va,0.8278236914600551
TCR-F5,0.8874166311905776
TCR-3598-2,0.8906695156695156
MBP-TCR,0.9129901960784315
B3K508,0.8510101010101009
