,0
a3a,0.8726851851851851
TIL1383I,0.6486772486772486
TCR81-14,0.7743055555555555
18A2,0.7324074074074073
NYE-S1,0.7767094017094017
TCR6,0.7905092592592592
TCR7,0.7142857142857143
A6,0.7862258953168043
T1,0.7142857142857143
FLT3DY,0.7923976608187134
A23,0.9166666666666666
TCR2-T,0.637037037037037
R24,0.8323412698412699
868Z11,0.5538847117794486
TCR-1E6,0.7379629629629628
APN-TCR,0.7190104166666668
EWW-TCR,0.9087962962962962
A11Va,0.7612794612794612
TCR-F5,0.8695286195286195
TCR-3598-2,0.8427572016460904
MBP-TCR,0.9517676767676768
B3K508,0.6111111111111112
