,0
a3a,0.9467592592592592
TIL1383I,0.7153439153439153
TCR81-14,0.8214285714285715
18A2,0.8851851851851853
NYE-S1,0.7521367521367521
TCR6,0.8101851851851851
TCR7,0.7846320346320347
A6,0.7223140495867768
T1,0.7698412698412698
FLT3DY,0.8245614035087719
A23,0.9761904761904763
TCR2-T,0.812037037037037
R24,0.9097222222222222
868Z11,0.7218045112781956
TCR-1E6,0.7546296296296298
APN-TCR,0.8466145833333334
EWW-TCR,0.8842592592592592
A11Va,0.7861952861952863
TCR-F5,0.8956228956228957
TCR-3598-2,0.8744444444444444
MBP-TCR,0.98510101010101
B3K508,0.8611111111111112
