,0
a3a,0.9127572016460905
TIL1383I,0.8017094017094016
TCR81-14,0.7744755244755245
18A2,0.7960648148148147
NYE-S1,0.8606481481481482
TCR6,0.7675925925925927
TCR7,0.7270955165692009
A6,0.8053075396825397
T1,0.9607843137254901
FLT3DY,0.8773148148148149
A23,0.8635802469135802
TCR2-T,0.8311965811965812
R24,0.8398802843247287
868Z11,0.810763888888889
TCR-1E6,0.8277777777777778
APN-TCR,0.7548500881834216
EWW-TCR,0.6991341991341992
A11Va,0.8198158051099228
TCR-F5,0.8830693438536575
TCR-3598-2,0.8563762626262627
MBP-TCR,0.9169871794871796
B3K508,0.6814814814814815
