,0
a3a,0.8638583638583639
TIL1383I,0.7701587301587302
TCR81-14,0.7025641025641026
18A2,0.8238536155202821
NYE-S1,0.7811447811447811
TCR6,0.7366707366707366
TCR7,0.7993197278911565
A6,0.8603341103341103
T1,0.6136363636363636
FLT3DY,0.7023188405797102
A23,0.7794871794871794
TCR2-T,0.7644444444444445
R24,0.8045454545454547
868Z11,0.7916666666666667
TCR-1E6,0.7528799702712746
APN-TCR,0.7250398724082935
EWW-TCR,0.7558080808080808
A11Va,0.8555931248238942
TCR-F5,0.9073833143600586
TCR-3598-2,0.8768828557063851
MBP-TCR,0.864957264957265
B3K508,0.7901234567901234
