,0
a3a,0.8606837606837607
TIL1383I,0.756825396825397
TCR81-14,0.6851648351648353
18A2,0.8276014109347444
NYE-S1,0.7262205387205386
TCR6,0.6611721611721612
TCR7,0.7605442176870748
A6,0.8267288267288267
T1,0.5757575757575758
FLT3DY,0.43623188405797103
A23,0.7153846153846154
TCR2-T,0.6866666666666666
R24,0.8151515151515151
868Z11,0.8472222222222222
TCR-1E6,0.6893348197696024
APN-TCR,0.7802232854864434
EWW-TCR,0.7074915824915825
A11Va,0.8333333333333334
TCR-F5,0.8979508863229793
TCR-3598-2,0.8395977878330819
MBP-TCR,0.842962962962963
B3K508,0.7432098765432098
