,0
a3a,0.9490740740740741
TIL1383I,0.7417989417989418
TCR81-14,0.8110119047619048
18A2,0.8527777777777777
NYE-S1,0.8221153846153847
TCR6,0.8090277777777777
TCR7,0.8235930735930735
A6,0.82534435261708
T1,0.7301587301587301
FLT3DY,0.8918128654970761
A23,0.9404761904761904
TCR2-T,0.7898148148148149
R24,0.8601190476190476
868Z11,0.706766917293233
TCR-1E6,0.8787037037037037
APN-TCR,0.7966145833333332
EWW-TCR,0.9162037037037036
A11Va,0.7942760942760941
TCR-F5,0.8859147025813692
TCR-3598-2,0.8680658436213992
MBP-TCR,0.972979797979798
B3K508,0.7129629629629629
