,0
a3a,0.8142857142857142
TIL1383I,0.6505555555555556
TCR81-14,0.6978114478114478
18A2,0.7885714285714286
NYE-S1,0.8167067307692308
TCR6,0.8111598440545809
TCR7,0.815426997245179
A6,0.761437908496732
T1,0.974910394265233
FLT3DY,0.9174382716049383
A23,0.9022988505747126
TCR2-T,0.7777777777777778
R24,0.8173400673400674
868Z11,0.770408163265306
TCR-1E6,0.6775862068965517
APN-TCR,0.7734615384615385
EWW-TCR,0.8629629629629628
A11Va,0.8223140495867769
TCR-F5,0.8918156662409537
TCR-3598-2,0.8796296296296297
MBP-TCR,0.9203431372549019
B3K508,0.8800505050505051
