,0
a3a,0.8113553113553115
TIL1383I,0.7363636363636363
TCR81-14,0.7853535353535354
18A2,0.8331578947368422
NYE-S1,0.8467592592592593
TCR6,0.8080484330484331
TCR7,0.8163265306122449
A6,0.7950089126559714
T1,0.9741379310344828
FLT3DY,0.7185606060606061
A23,0.8075396825396824
TCR2-T,0.7197463768115943
R24,0.8242798353909465
868Z11,0.7407407407407408
TCR-1E6,0.7489711934156379
APN-TCR,0.7808712121212121
EWW-TCR,0.7245149911816579
A11Va,0.8136574074074074
TCR-F5,0.8908537898363479
TCR-3598-2,0.8708382295338817
MBP-TCR,0.9242328042328043
B3K508,0.619047619047619
