,0
a3a,0.8553113553113553
TIL1383I,0.7404040404040404
TCR81-14,0.803872053872054
18A2,0.8157894736842106
NYE-S1,0.8495370370370371
TCR6,0.8116096866096867
TCR7,0.7908163265306123
A6,0.768939393939394
T1,0.9741379310344828
FLT3DY,0.7924242424242425
A23,0.8234126984126985
TCR2-T,0.7240942028985508
R24,0.8271604938271605
868Z11,0.689484126984127
TCR-1E6,0.7832647462277093
APN-TCR,0.7505681818181817
EWW-TCR,0.7562610229276897
A11Va,0.8101851851851851
TCR-F5,0.8914459517657192
TCR-3598-2,0.8714845280062672
MBP-TCR,0.9348148148148149
B3K508,0.7019400352733687
