,0
a3a,0.8116605616605618
TIL1383I,0.6505050505050506
TCR81-14,0.7613636363636364
18A2,0.7937719298245615
NYE-S1,0.8458333333333333
TCR6,0.8111348528015195
TCR7,0.7772108843537415
A6,0.7533422459893048
T1,0.9827586206896551
FLT3DY,0.6106060606060606
A23,0.8075396825396824
TCR2-T,0.729891304347826
R24,0.8074074074074075
868Z11,0.7195767195767195
TCR-1E6,0.6186556927297668
APN-TCR,0.7259469696969697
EWW-TCR,0.7289241622574956
A11Va,0.8078703703703703
TCR-F5,0.868782299741602
TCR-3598-2,0.8830199764982374
MBP-TCR,0.9256084656084657
B3K508,0.6208112874779542
