,0
a3a,0.9467592592592592
TIL1383I,0.725925925925926
TCR81-14,0.8452380952380952
18A2,0.8685185185185186
NYE-S1,0.8205128205128206
TCR6,0.8391203703703702
TCR7,0.7997835497835498
A6,0.8292011019283748
T1,0.746031746031746
FLT3DY,0.8479532163742691
A23,0.9880952380952381
TCR2-T,0.8101851851851851
R24,0.9097222222222223
868Z11,0.7293233082706768
TCR-1E6,0.8453703703703704
APN-TCR,0.8565104166666666
EWW-TCR,0.8958333333333334
A11Va,0.8077441077441078
TCR-F5,0.8832210998877666
TCR-3598-2,0.8572839506172839
MBP-TCR,0.9760101010101011
B3K508,0.8333333333333334
