,0
a3a,0.8953601953601954
TIL1383I,0.7803174603174603
TCR81-14,0.6950549450549451
18A2,0.8306878306878307
NYE-S1,0.7897727272727272
TCR6,0.6662596662596663
TCR7,0.7848072562358276
A6,0.8599456099456099
T1,0.6262626262626262
FLT3DY,0.8055072463768117
A23,0.7803418803418802
TCR2-T,0.7641269841269841
R24,0.7313131313131315
868Z11,0.798611111111111
TCR-1E6,0.7272389446302489
APN-TCR,0.7716108452950557
EWW-TCR,0.7825757575757576
A11Va,0.806283460129614
TCR-F5,0.905919661733615
TCR-3598-2,0.8601508295625943
MBP-TCR,0.8651851851851852
B3K508,0.7185185185185184
