,0
a3a,0.9
TIL1383I,0.793015873015873
TCR81-14,0.7705128205128204
18A2,0.8278218694885361
NYE-S1,0.7739898989898991
TCR6,0.7517297517297518
TCR7,0.7687074829931974
A6,0.8601398601398601
T1,0.6287878787878788
FLT3DY,0.7266666666666667
A23,0.7752136752136751
TCR2-T,0.756825396825397
R24,0.8111111111111112
868Z11,0.8263888888888888
TCR-1E6,0.7573392790784096
APN-TCR,0.7984051036682617
EWW-TCR,0.7935185185185185
A11Va,0.8644688644688645
TCR-F5,0.9228329809725159
TCR-3598-2,0.8557868275515336
MBP-TCR,0.8871794871794871
B3K508,0.7703703703703703
