,0
a3a,0.8653235653235654
TIL1383I,0.7498412698412699
TCR81-14,0.68003663003663
18A2,0.8130511463844798
NYE-S1,0.7386363636363636
TCR6,0.7661782661782662
TCR7,0.7927437641723355
A6,0.8655788655788657
T1,0.6161616161616162
FLT3DY,0.7672463768115941
A23,0.8042735042735044
TCR2-T,0.7853968253968254
R24,0.7540404040404041
868Z11,0.75
TCR-1E6,0.7513935340022296
APN-TCR,0.7023923444976076
EWW-TCR,0.7561447811447811
A11Va,0.8592561284868978
TCR-F5,0.8984116658535263
TCR-3598-2,0.8766214177978884
MBP-TCR,0.8752136752136752
B3K508,0.7962962962962963
