,0
a3a,0.8357753357753358
TIL1383I,0.6545454545454544
TCR81-14,0.8011363636363636
18A2,0.8056140350877192
NYE-S1,0.8611111111111112
TCR6,0.7999762583095916
TCR7,0.8061224489795918
A6,0.7399732620320857
T1,0.9741379310344828
FLT3DY,0.7117424242424243
A23,0.8214285714285715
TCR2-T,0.722644927536232
R24,0.8074074074074075
868Z11,0.7156084656084656
TCR-1E6,0.7997256515775034
APN-TCR,0.7320075757575757
EWW-TCR,0.737389770723104
A11Va,0.8310185185185185
TCR-F5,0.8897771317829456
TCR-3598-2,0.8741284763023893
MBP-TCR,0.937883597883598
B3K508,0.6790123456790124
