,0
a3a,0.9305555555555555
TIL1383I,0.7566137566137566
TCR81-14,0.8462301587301587
18A2,0.8685185185185186
NYE-S1,0.8194444444444445
TCR6,0.8206018518518517
TCR7,0.8463203463203463
A6,0.8892561983471073
T1,0.7222222222222222
FLT3DY,0.8508771929824562
A23,0.996031746031746
TCR2-T,0.8509259259259259
R24,0.8948412698412698
868Z11,0.7243107769423559
TCR-1E6,0.850925925925926
APN-TCR,0.8940104166666667
EWW-TCR,0.9347222222222222
A11Va,0.8077441077441078
TCR-F5,0.8952861952861954
TCR-3598-2,0.8631687242798353
MBP-TCR,0.9760101010101011
B3K508,0.7962962962962964
