,0
a3a,0.8031746031746033
TIL1383I,0.6494444444444444
TCR81-14,0.7039141414141414
18A2,0.7997619047619047
NYE-S1,0.780048076923077
TCR6,0.8153021442495126
TCR7,0.7772038567493113
A6,0.7704876822523881
T1,0.974910394265233
FLT3DY,0.9189814814814815
A23,0.896551724137931
TCR2-T,0.7574786324786326
R24,0.8265993265993266
868Z11,0.7287414965986394
TCR-1E6,0.6655172413793103
APN-TCR,0.7834615384615384
EWW-TCR,0.8550925925925926
A11Va,0.8428221610039791
TCR-F5,0.895416489286221
TCR-3598-2,0.8831908831908831
MBP-TCR,0.9191176470588235
B3K508,0.9015151515151514
