,0
a3a,0.8917695473251029
TIL1383I,0.7846153846153846
TCR81-14,0.7911810411810412
18A2,0.7999999999999999
NYE-S1,0.8641203703703703
TCR6,0.7694444444444445
TCR7,0.7612085769980507
A6,0.7814980158730158
T1,0.9705882352941176
FLT3DY,0.9282407407407408
A23,0.9117283950617283
TCR2-T,0.8632478632478633
R24,0.8754208754208754
868Z11,0.7934027777777777
TCR-1E6,0.9355555555555556
APN-TCR,0.7394179894179893
EWW-TCR,0.7780401416765054
A11Va,0.8357100415923945
TCR-F5,0.8969655930440243
TCR-3598-2,0.8619002525252526
MBP-TCR,0.9252136752136751
B3K508,0.7555555555555555
