,0
a3a,0.8172839506172839
TIL1383I,0.6666666666666666
TCR81-14,0.6973905723905723
18A2,0.8085714285714286
NYE-S1,0.7752403846153846
TCR6,0.8238304093567251
TCR7,0.7524104683195593
A6,0.768225238813474
T1,0.974910394265233
FLT3DY,0.9066358024691358
A23,0.8804597701149426
TCR2-T,0.7414529914529915
R24,0.8244949494949495
868Z11,0.8018707482993198
TCR-1E6,0.6040229885057471
APN-TCR,0.7714102564102564
EWW-TCR,0.8319444444444445
A11Va,0.8490970309152127
TCR-F5,0.8848268766851142
TCR-3598-2,0.8963675213675213
MBP-TCR,0.9048202614379085
B3K508,0.9166666666666666
