,0
a3a,0.7814407814407813
TIL1383I,0.6464646464646465
TCR81-14,0.7956649831649831
18A2,0.7916666666666666
NYE-S1,0.8245370370370372
TCR6,0.7712488129154796
TCR7,0.7857142857142857
A6,0.7328431372549019
T1,0.9741379310344828
FLT3DY,0.5643939393939394
A23,0.7916666666666666
TCR2-T,0.6708333333333334
R24,0.7672839506172839
868Z11,0.7893518518518517
TCR-1E6,0.8148148148148149
APN-TCR,0.7009469696969696
EWW-TCR,0.708289241622575
A11Va,0.7899305555555557
TCR-F5,0.8811369509043927
TCR-3598-2,0.8471406188797492
MBP-TCR,0.9212698412698413
B3K508,0.7054673721340388
