,0
a3a,0.8051146384479718
TIL1383I,0.6561111111111111
TCR81-14,0.70496632996633
18A2,0.8191666666666665
NYE-S1,0.7676282051282052
TCR6,0.8182261208576999
TCR7,0.7868457300275482
A6,0.7257415786827552
T1,0.8936678614097969
FLT3DY,0.8410493827160495
A23,0.8327586206896552
TCR2-T,0.7200854700854702
R24,0.8030303030303031
868Z11,0.7874149659863946
TCR-1E6,0.5626436781609195
APN-TCR,0.7665384615384615
EWW-TCR,0.6912037037037037
A11Va,0.793235384144475
TCR-F5,0.8798424861643253
TCR-3598-2,0.8804131054131054
MBP-TCR,0.8950163398692811
B3K508,0.8762626262626263
