,0
a3a,0.9282407407407408
TIL1383I,0.7185185185185184
TCR81-14,0.8328373015873017
18A2,0.851851851851852
NYE-S1,0.7617521367521368
TCR6,0.8043981481481483
TCR7,0.777056277056277
A6,0.7884297520661158
T1,0.7301587301587301
FLT3DY,0.7923976608187134
A23,0.9642857142857143
TCR2-T,0.7694444444444445
R24,0.8958333333333334
868Z11,0.8596491228070176
TCR-1E6,0.7712962962962964
APN-TCR,0.7908854166666667
EWW-TCR,0.9203703703703704
A11Va,0.7794612794612794
TCR-F5,0.8815375982042649
TCR-3598-2,0.8548971193415639
MBP-TCR,0.9727272727272727
B3K508,0.7129629629629631
