,0
a3a,0.8975308641975309
TIL1383I,0.7884615384615384
TCR81-14,0.7756410256410255
18A2,0.7851851851851852
NYE-S1,0.819212962962963
TCR6,0.7481481481481481
TCR7,0.7772904483430798
A6,0.794890873015873
T1,0.9803921568627451
FLT3DY,0.9074074074074074
A23,0.9092592592592593
TCR2-T,0.8472222222222222
R24,0.7946127946127945
868Z11,0.7934027777777777
TCR-1E6,0.811111111111111
APN-TCR,0.7469135802469135
EWW-TCR,0.7457693821330184
A11Va,0.8265002970885323
TCR-F5,0.8829908339712261
TCR-3598-2,0.85385101010101
MBP-TCR,0.9166666666666666
B3K508,0.6444444444444444
