,0
a3a,0.8238705738705739
TIL1383I,0.6222222222222222
TCR81-14,0.7512626262626263
18A2,0.7989473684210527
NYE-S1,0.8555555555555556
TCR6,0.7961775878442546
TCR7,0.7585034013605442
A6,0.7252673796791443
T1,0.9741379310344828
FLT3DY,0.8003787878787879
A23,0.7738095238095237
TCR2-T,0.6860507246376812
R24,0.8004115226337448
868Z11,0.7301587301587301
TCR-1E6,0.6927297668038408
APN-TCR,0.7384469696969697
EWW-TCR,0.7194003527336861
A11Va,0.7853009259259259
TCR-F5,0.8809485357450474
TCR-3598-2,0.8685076380728555
MBP-TCR,0.9305820105820106
B3K508,0.6807760141093474
