,0
a3a,0.801763668430335
TIL1383I,0.6533333333333333
TCR81-14,0.7108585858585857
18A2,0.7804761904761905
NYE-S1,0.7862580128205128
TCR6,0.7785087719298246
TCR7,0.7544765840220387
A6,0.7508798391151332
T1,0.8602150537634409
FLT3DY,0.8503086419753086
A23,0.7971264367816092
TCR2-T,0.780982905982906
R24,0.7760942760942761
868Z11,0.8367346938775512
TCR-1E6,0.7902298850574713
APN-TCR,0.8332051282051282
EWW-TCR,0.8129629629629629
A11Va,0.8103764921946741
TCR-F5,0.9046934865900383
TCR-3598-2,0.8948005698005698
MBP-TCR,0.909313725490196
B3K508,0.8510101010101009
