,0
a3a,0.8172839506172839
TIL1383I,0.6455555555555555
TCR81-14,0.72243265993266
18A2,0.8059523809523809
NYE-S1,0.78125
TCR6,0.8230994152046783
TCR7,0.746900826446281
A6,0.759175465057818
T1,0.974910394265233
FLT3DY,0.9074074074074074
A23,0.8591954022988505
TCR2-T,0.7959401709401709
R24,0.8367003367003366
868Z11,0.8222789115646258
TCR-1E6,0.5839080459770115
APN-TCR,0.7808974358974359
EWW-TCR,0.8606481481481482
A11Va,0.8556779920416284
TCR-F5,0.8942103022562793
TCR-3598-2,0.8961538461538462
MBP-TCR,0.9191176470588235
B3K508,0.8939393939393939
