,0
a3a,0.806878306878307
TIL1383I,0.6627777777777778
TCR81-14,0.7342171717171717
18A2,0.7919047619047618
NYE-S1,0.8161057692307693
TCR6,0.8036062378167642
TCR7,0.7579201101928374
A6,0.7787833081950728
T1,0.974910394265233
FLT3DY,0.9266975308641975
A23,0.8810344827586207
TCR2-T,0.7938034188034188
R24,0.797979797979798
868Z11,0.8494897959183674
TCR-1E6,0.6431034482758621
APN-TCR,0.8091025641025641
EWW-TCR,0.8495370370370371
A11Va,0.8516988062442609
TCR-F5,0.890981978146729
TCR-3598-2,0.886431623931624
MBP-TCR,0.9113562091503268
B3K508,0.8232323232323232
