,0
a3a,0.9282407407407408
TIL1383I,0.6920634920634922
TCR81-14,0.7544642857142857
18A2,0.8268518518518518
NYE-S1,0.7606837606837606
TCR6,0.7615740740740741
TCR7,0.8106060606060606
A6,0.7443526170798899
T1,0.7354497354497355
FLT3DY,0.8245614035087719
A23,0.9761904761904763
TCR2-T,0.7185185185185187
R24,0.8462301587301587
868Z11,0.6290726817042606
TCR-1E6,0.8083333333333332
APN-TCR,0.8252604166666666
EWW-TCR,0.8458333333333333
A11Va,0.7535353535353536
TCR-F5,0.8617283950617284
TCR-3598-2,0.8747325102880659
MBP-TCR,0.9429292929292928
B3K508,0.6759259259259259
