"","tcr","AUC"
"1","a3a",0.900641025641026
"2","TIL1383I",0.891414141414141
"3","TCR81-14",0.669928451178451
"4","18A2",0.821929824561404
"5","NYE-S1",0.603935185185185
"6","TCR6",0.702754036087369
"7","TCR7",0.737670068027211
"8","A6",0.624442959001783
"9","T1",0.775862068965517
"10","FLT3DY",0.73844696969697
"11","A23",0.567294973544973
"12","TCR2-T",0.724184782608696
"13","R24",0.810493827160494
"14","868Z11",0.61359126984127
"15","TCR-1E6",0.637517146776406
"16","APN-TCR",0.674715909090909
"17","EWW-TCR",0.692989417989418
"18","A11Va",0.724103009259259
"19","TCR-F5",0.768599267872524
"20","TCR-3598-2",0.763146298472385
"21","MBP-TCR",0.771613756613757
"22","B3K508",0.904761904761905
