"","tcr","AUC"
"1","a3a",0.934218559218559
"2","TIL1383I",0.831313131313131
"3","TCR81-14",0.837384259259259
"4","18A2",0.840964912280702
"5","NYE-S1",0.705902777777778
"6","TCR6",0.731244064577398
"7","TCR7",0.72406462585034
"8","A6",0.593360071301248
"9","T1",0.987068965517241
"10","FLT3DY",0.87405303030303
"11","A23",0.739252645502645
"12","TCR2-T",0.740851449275362
"13","R24",0.830041152263374
"14","868Z11",0.618468915343915
"15","TCR-1E6",0.715706447187929
"16","APN-TCR",0.646022727272727
"17","EWW-TCR",0.77010582010582
"18","A11Va",0.83275462962963
"19","TCR-F5",0.859334625322997
"20","TCR-3598-2",0.82975910693302
"21","MBP-TCR",0.863359788359788
"22","B3K508",0.548059964726631
