"","tcr","AUC"
"1","a3a",0.875885225885226
"2","TIL1383I",0.70952380952381
"3","TCR81-14",0.709844322344322
"4","18A2",0.66032848324515
"5","NYE-S1",0.709490740740741
"6","TCR6",0.656644281644282
"7","TCR7",0.660487528344671
"8","A6",0.713092463092463
"9","T1",0.795454545454545
"10","FLT3DY",0.806521739130435
"11","A23",0.48525641025641
"12","TCR2-T",0.673492063492063
"13","R24",0.843434343434343
"14","868Z11",0.659722222222222
"15","TCR-1E6",0.681531029357116
"16","APN-TCR",0.7061004784689
"17","EWW-TCR",0.737626262626263
"18","A11Va",0.780642434488588
"19","TCR-F5",0.822457581178511
"20","TCR-3598-2",0.825897435897436
"21","MBP-TCR",0.802678062678063
"22","B3K508",0.687654320987654
