"","tcr","AUC"
"1","a3a",0.821399176954733
"2","TIL1383I",0.644764957264957
"3","TCR81-14",0.613344988344988
"4","18A2",0.736747685185185
"5","NYE-S1",0.758622685185185
"6","TCR6",0.675115740740741
"7","TCR7",0.598440545808967
"8","A6",0.642857142857143
"9","T1",0.970588235294118
"10","FLT3DY",0.388310185185185
"11","A23",0.621604938271605
"12","TCR2-T",0.67948717948718
"13","R24",0.702955480733258
"14","868Z11",0.508246527777778
"15","TCR-1E6",0.876944444444445
"16","APN-TCR",0.639825837742504
"17","EWW-TCR",0.74478551751279
"18","A11Va",0.822341057635175
"19","TCR-F5",0.750608451588844
"20","TCR-3598-2",0.621231849747475
"21","MBP-TCR",0.741025641025641
"22","B3K508",0.785185185185185
