"","tcr","AUC"
"1","a3a",0.910180097680098
"2","TIL1383I",0.84040404040404
"3","TCR81-14",0.796980218855219
"4","18A2",0.824868421052632
"5","NYE-S1",0.741898148148148
"6","TCR6",0.782763532763533
"7","TCR7",0.661139455782313
"8","A6",0.626448306595365
"9","T1",0.982758620689655
"10","FLT3DY",0.893181818181818
"11","A23",0.634259259259259
"12","TCR2-T",0.762952898550725
"13","R24",0.854423868312757
"14","868Z11",0.655753968253968
"15","TCR-1E6",0.775720164609053
"16","APN-TCR",0.680776515151515
"17","EWW-TCR",0.81005291005291
"18","A11Va",0.834201388888889
"19","TCR-F5",0.864650624461671
"20","TCR-3598-2",0.83277027027027
"21","MBP-TCR",0.873359788359788
"22","B3K508",0.662698412698413
