"","tcr","AUC"
"1","a3a",0.897283272283272
"2","TIL1383I",0.634343434343434
"3","TCR81-14",0.68476430976431
"4","18A2",0.814912280701754
"5","NYE-S1",0.736805555555555
"6","TCR6",0.663402184235518
"7","TCR7",0.745748299319728
"8","A6",0.604890819964349
"9","T1",0.771551724137931
"10","FLT3DY",0.683617424242424
"11","A23",0.611276455026455
"12","TCR2-T",0.735960144927536
"13","R24",0.841049382716049
"14","868Z11",0.715277777777778
"15","TCR-1E6",0.683470507544582
"16","APN-TCR",0.677367424242424
"17","EWW-TCR",0.718959435626102
"18","A11Va",0.678385416666667
"19","TCR-F5",0.749380921619294
"20","TCR-3598-2",0.719702311006659
"21","MBP-TCR",0.755952380952381
"22","B3K508",0.599647266313933
