"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.844973544973545
"3","TCR81-14",0.677579365079365
"4","18A2",0.849074074074074
"5","NYE-S1",0.794337606837607
"6","TCR6",0.789641203703704
"7","TCR7",0.768939393939394
"8","A6",0.795179063360882
"9","T1",0.711640211640212
"10","FLT3DY",0.820175438596491
"11","A23",0.763888888888889
"12","TCR2-T",0.838425925925926
"13","R24",0.86359126984127
"14","868Z11",0.668546365914787
"15","TCR-1E6",0.646296296296296
"16","APN-TCR",0.742057291666667
"17","EWW-TCR",0.821875
"18","A11Va",0.814478114478114
"19","TCR-F5",0.849354657687991
"20","TCR-3598-2",0.875524691358025
"21","MBP-TCR",0.921212121212121
"22","B3K508",0.759259259259259
