"","tcr","AUC"
"1","a3a",0.807326007326007
"2","TIL1383I",0.558095238095238
"3","TCR81-14",0.702564102564103
"4","18A2",0.647100970017637
"5","NYE-S1",0.734164562289562
"6","TCR6",0.631868131868132
"7","TCR7",0.64484126984127
"8","A6",0.624854312354312
"9","T1",0.839646464646465
"10","FLT3DY",0.684492753623188
"11","A23",0.69508547008547
"12","TCR2-T",0.746666666666667
"13","R24",0.846590909090909
"14","868Z11",0.616319444444444
"15","TCR-1E6",0.57487922705314
"16","APN-TCR",0.623245614035088
"17","EWW-TCR",0.646296296296296
"18","A11Va",0.769759087066779
"19","TCR-F5",0.816304819211796
"20","TCR-3598-2",0.819210658622423
"21","MBP-TCR",0.804045584045584
"22","B3K508",0.7
