"","tcr","AUC"
"1","a3a",0.830511463844797
"2","TIL1383I",0.702222222222222
"3","TCR81-14",0.767781986531986
"4","18A2",0.812678571428571
"5","NYE-S1",0.753455528846154
"6","TCR6",0.83516081871345
"7","TCR7",0.759900137741047
"8","A6",0.598730517848165
"9","T1",0.674731182795699
"10","FLT3DY",0.878472222222222
"11","A23",0.698563218390805
"12","TCR2-T",0.785790598290598
"13","R24",0.856481481481482
"14","868Z11",0.8125
"15","TCR-1E6",0.732758620689655
"16","APN-TCR",0.786602564102564
"17","EWW-TCR",0.884027777777778
"18","A11Va",0.781412610958065
"19","TCR-F5",0.865084433092096
"20","TCR-3598-2",0.873237179487179
"21","MBP-TCR",0.849877450980392
"22","B3K508",0.743371212121212
