"","tcr","AUC"
"1","a3a",0.854471916971917
"2","TIL1383I",0.644444444444444
"3","TCR81-14",0.656302609427609
"4","18A2",0.719385964912281
"5","NYE-S1",0.620138888888889
"6","TCR6",0.707324311490978
"7","TCR7",0.702380952380952
"8","A6",0.562889928698752
"9","T1",0.767241379310345
"10","FLT3DY",0.740625
"11","A23",0.584986772486772
"12","TCR2-T",0.673822463768116
"13","R24",0.60679012345679
"14","868Z11",0.529017857142857
"15","TCR-1E6",0.648148148148148
"16","APN-TCR",0.698674242424242
"17","EWW-TCR",0.688271604938272
"18","A11Va",0.730324074074074
"19","TCR-F5",0.754461401808786
"20","TCR-3598-2",0.787328632980807
"21","MBP-TCR",0.827275132275132
"22","B3K508",0.841269841269841
