"","tcr","AUC"
"1","a3a",0.913461538461538
"2","TIL1383I",0.813131313131313
"3","TCR81-14",0.794928451178451
"4","18A2",0.842982456140351
"5","NYE-S1",0.743518518518518
"6","TCR6",0.81914767331434
"7","TCR7",0.692176870748299
"8","A6",0.634803921568627
"9","T1",0.982758620689655
"10","FLT3DY",0.889962121212121
"11","A23",0.623015873015873
"12","TCR2-T",0.763677536231884
"13","R24",0.844547325102881
"14","868Z11",0.649140211640212
"15","TCR-1E6",0.761659807956104
"16","APN-TCR",0.669128787878788
"17","EWW-TCR",0.806040564373898
"18","A11Va",0.855613425925926
"19","TCR-F5",0.854395456503015
"20","TCR-3598-2",0.82382491186839
"21","MBP-TCR",0.89484126984127
"22","B3K508",0.67989417989418
