"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.634920634920635
"3","TCR81-14",0.687127976190476
"4","18A2",0.85787037037037
"5","NYE-S1",0.755608974358974
"6","TCR6",0.820601851851852
"7","TCR7",0.75784632034632
"8","A6",0.732506887052342
"9","T1",0.545634920634921
"10","FLT3DY",0.706140350877193
"11","A23",0.757936507936508
"12","TCR2-T",0.73125
"13","R24",0.793154761904762
"14","868Z11",0.444862155388471
"15","TCR-1E6",0.880555555555556
"16","APN-TCR",0.629036458333333
"17","EWW-TCR",0.881018518518519
"18","A11Va",0.658249158249158
"19","TCR-F5",0.788776655443322
"20","TCR-3598-2",0.881337448559671
"21","MBP-TCR",0.851830808080808
"22","B3K508",0.680555555555556
