"","tcr","AUC"
"1","a3a",0.836691086691087
"2","TIL1383I",0.812063492063492
"3","TCR81-14",0.75540293040293
"4","18A2",0.711254409171076
"5","NYE-S1",0.764941077441077
"6","TCR6",0.666768416768417
"7","TCR7",0.723072562358277
"8","A6",0.703379953379953
"9","T1",0.689393939393939
"10","FLT3DY",0.807028985507246
"11","A23",0.631837606837607
"12","TCR2-T",0.686111111111111
"13","R24",0.807449494949495
"14","868Z11",0.703125
"15","TCR-1E6",0.699275362318841
"16","APN-TCR",0.62914673046252
"17","EWW-TCR",0.721632996632997
"18","A11Va",0.707558467173852
"19","TCR-F5",0.831063316528433
"20","TCR-3598-2",0.817249874308698
"21","MBP-TCR",0.837806267806268
"22","B3K508",0.700617283950617
