"","tcr","AUC"
"1","a3a",0.849328449328449
"2","TIL1383I",0.88984126984127
"3","TCR81-14",0.744276556776557
"4","18A2",0.756668871252205
"5","NYE-S1",0.744160353535353
"6","TCR6",0.679181929181929
"7","TCR7",0.703968253968254
"8","A6",0.787878787878788
"9","T1",0.789141414141414
"10","FLT3DY",0.822173913043478
"11","A23",0.733547008547008
"12","TCR2-T",0.775952380952381
"13","R24",0.867929292929293
"14","868Z11",0.730902777777778
"15","TCR-1E6",0.781586770717206
"16","APN-TCR",0.735685805422647
"17","EWW-TCR",0.800547138047138
"18","A11Va",0.820759368836292
"19","TCR-F5",0.899807556784301
"20","TCR-3598-2",0.889793866264454
"21","MBP-TCR",0.866666666666667
"22","B3K508",0.764814814814815
