"","tcr","AUC"
"1","a3a",0.864163614163614
"2","TIL1383I",0.88984126984127
"3","TCR81-14",0.734935897435897
"4","18A2",0.782021604938272
"5","NYE-S1",0.730429292929293
"6","TCR6",0.692460317460317
"7","TCR7",0.653458049886621
"8","A6",0.691385003885004
"9","T1",0.79040404040404
"10","FLT3DY",0.778913043478261
"11","A23",0.697649572649573
"12","TCR2-T",0.722142857142857
"13","R24",0.838131313131313
"14","868Z11",0.748263888888889
"15","TCR-1E6",0.811129691564474
"16","APN-TCR",0.737958532695375
"17","EWW-TCR",0.806313131313131
"18","A11Va",0.837313327697943
"19","TCR-F5",0.89717162682279
"20","TCR-3598-2",0.882664655605832
"21","MBP-TCR",0.848575498575499
"22","B3K508",0.744135802469136
