"","tcr","AUC"
"1","a3a",0.886385836385836
"2","TIL1383I",0.843015873015873
"3","TCR81-14",0.681959706959707
"4","18A2",0.700286596119929
"5","NYE-S1",0.781828703703704
"6","TCR6",0.65501628001628
"7","TCR7",0.710487528344671
"8","A6",0.625874125874126
"9","T1",0.861742424242424
"10","FLT3DY",0.853115942028986
"11","A23",0.646367521367521
"12","TCR2-T",0.690952380952381
"13","R24",0.876515151515151
"14","868Z11",0.815972222222222
"15","TCR-1E6",0.785302861389818
"16","APN-TCR",0.706180223285486
"17","EWW-TCR",0.784090909090909
"18","A11Va",0.804205409974641
"19","TCR-F5",0.8873732856291
"20","TCR-3598-2",0.802327802916038
"21","MBP-TCR",0.876068376068376
"22","B3K508",0.703086419753086
