"","tcr","AUC"
"1","a3a",0.921626984126984
"2","TIL1383I",0.796969696969697
"3","TCR81-14",0.793823653198653
"4","18A2",0.839473684210526
"5","NYE-S1",0.755439814814815
"6","TCR6",0.780330009496676
"7","TCR7",0.696428571428571
"8","A6",0.63809046345811
"9","T1",0.982758620689655
"10","FLT3DY",0.892992424242424
"11","A23",0.64781746031746
"12","TCR2-T",0.764130434782609
"13","R24",0.861111111111111
"14","868Z11",0.686425264550265
"15","TCR-1E6",0.761316872427984
"16","APN-TCR",0.682386363636364
"17","EWW-TCR",0.809611992945326
"18","A11Va",0.853153935185185
"19","TCR-F5",0.849570682601206
"20","TCR-3598-2",0.833847434390913
"21","MBP-TCR",0.888862433862434
"22","B3K508",0.688712522045855
